user_id,age_group,city_tier,subscription_date,subscription_plan,last_active_date,plan_change_date,new_subscription_plan
UIDJSeb89df51a4f,45+,Tier 1,2024-07-11,Premium,,,
UIDJSeb8c898bc4b,35-44,Tier 1,2024-05-27,VIP,,,
UIDJSeb8fa0511c7,25-34,Tier 2,2024-05-30,Free,,,
UIDJSeb901336dce,18-24,Tier 2,2024-07-28,Premium,,,
UIDJSeb9065df042,25-34,Tier 1,2024-08-04,Free,,,
UIDJSeb9086e29e5,35-44,Tier 1,2024-05-14,Premium,,,
UIDJSeb92b8a6cd2,25-34,Tier 1,2024-06-11,VIP,2024-08-03,,
UIDJSeb9311dc0cb,45+,Tier 2,2024-02-29,Free,,,
UIDJSeb95893b629,35-44,Tier 1,2024-11-23,Premium,,,
UIDJSeb96d673553,25-34,Tier 2,2024-08-25,VIP,2024-11-07,,
UIDJSeb9986e5337,25-34,Tier 1,2024-03-25,Premium,,,
UIDJSeb9aa31d5be,18-24,Tier 1,2024-05-25,VIP,,2024-09-25,Free
UIDJSeb9ae7e9efc,25-34,Tier 3,2024-02-19,Free,2024-08-09,,
UIDJSeb9b0f41cea,45+,Tier 1,2024-04-16,Premium,,,
UIDJSeb9cc863e46,18-24,Tier 1,2024-04-25,Free,2024-06-08,,
UIDJSeb9ce93e2b2,45+,Tier 1,2024-03-26,Premium,,,
UIDJSeb9d073dd18,18-24,Tier 3,2024-07-20,Premium,,,
UIDJSeba04facbc0,25-34,Tier 2,2024-01-09,Free,,,
UIDJSeba525dd1ec,25-34,Tier 3,2024-06-11,Free,,,
UIDJSeba59d5c90e,35-44,Tier 1,2024-03-09,VIP,2024-06-19,,
UIDJSeba5e1b2231,25-34,Tier 3,2024-05-12,Free,,,
UIDJSeba92d6ef4b,25-34,Tier 3,2024-10-11,VIP,,,
UIDJSebac80c9fec,25-34,Tier 1,2024-03-22,VIP,,2024-10-22,Free
UIDJSebad2ebcc67,35-44,Tier 1,2024-07-30,VIP,,2024-08-30,Premium
UIDJSebad32cb560,25-34,Tier 3,2024-07-04,Free,2024-10-03,,
UIDJSebae8c40bbb,25-34,Tier 1,2024-06-14,Premium,,,
UIDJSebafe7a825a,25-34,Tier 1,2024-11-22,Premium,,,
UIDJSebb4d5bd65f,25-34,Tier 1,2024-04-04,Premium,,,
UIDJSebb6c5c02b2,25-34,Tier 1,2024-09-22,Premium,,,
UIDJSebb73f3e91b,45+,Tier 1,2024-05-26,VIP,,,
UIDJSebb924ec8ae,45+,Tier 2,2024-03-23,Free,2024-07-20,,
UIDJSebbb275f2b7,25-34,Tier 1,2024-02-01,Free,,,
UIDJSebbbdb3db00,25-34,Tier 1,2024-02-04,Free,,2024-12-04,VIP
UIDJSebbbe3918a1,45+,Tier 2,2024-02-25,VIP,,2024-07-25,Free
UIDJSebc08e09487,25-34,Tier 1,2024-04-01,Premium,,,
UIDJSebc0cbfb9c0,18-24,Tier 3,2024-09-10,VIP,,,
UIDJSebc32191b39,25-34,Tier 3,2024-04-28,Free,,,
UIDJSebc34d2cbb1,35-44,Tier 3,2024-06-09,Free,,,
UIDJSebc4c81f094,18-24,Tier 2,2024-10-03,Premium,,,
UIDJSebc5cff4805,45+,Tier 1,2024-03-02,Premium,,,
UIDJSebc62c08293,18-24,Tier 1,2024-08-10,Premium,,,
UIDJSebc82147a6a,35-44,Tier 1,2024-05-19,VIP,,,
UIDJSebc847cc9f7,45+,Tier 2,2024-04-28,VIP,,2024-05-28,Premium
UIDJSebc93f6e622,18-24,Tier 1,2024-02-25,Free,2024-12-11,,
UIDJSebc956b0524,35-44,Tier 1,2024-10-10,Premium,,,
UIDJSebcbd8b21c3,18-24,Tier 1,2024-07-12,VIP,,,
UIDJSebced3fa2ce,35-44,Tier 1,2024-11-26,VIP,,,
UIDJSebd04f36036,18-24,Tier 2,2024-04-28,VIP,,,
UIDJSebd268ed5a0,35-44,Tier 1,2024-06-01,Premium,,,
UIDJSebd536b5b52,35-44,Tier 2,2024-08-11,Free,,2024-09-11,VIP
UIDJSebd55d610a2,25-34,Tier 1,2024-05-24,VIP,2024-09-08,,
UIDJSebd574aab0f,25-34,Tier 1,2024-04-29,VIP,,,
UIDJSebd600409a1,18-24,Tier 2,2024-09-13,Free,,,
UIDJSebd60aa7651,35-44,Tier 1,2024-11-24,Free,,,
UIDJSebd86580eff,45+,Tier 1,2024-05-09,VIP,,2024-06-09,Premium
UIDJSebd86dd71b7,25-34,Tier 1,2024-01-18,VIP,,2024-03-18,Premium
UIDJSebd87c157e7,25-34,Tier 1,2024-07-31,VIP,2024-09-12,,
UIDJSebd932b58c1,35-44,Tier 1,2024-05-07,VIP,,2024-06-07,Premium
UIDJSebdb7c4349b,25-34,Tier 3,2024-11-20,Free,2024-12-19,,
UIDJSebdd8fed8fb,25-34,Tier 1,2024-10-27,Premium,,,
UIDJSebe1763933e,25-34,Tier 2,2024-10-09,Free,2024-11-03,,
UIDJSebe33da6a2f,35-44,Tier 1,2024-02-06,Premium,,,
UIDJSebe40bc45f7,25-34,Tier 1,2024-10-22,Free,,,
UIDJSebe65b56018,35-44,Tier 1,2024-06-05,VIP,,,
UIDJSebe7604c180,35-44,Tier 3,2024-11-25,Free,,,
UIDJSebe7cae5a96,25-34,Tier 1,2024-07-06,Premium,,,
UIDJSebe8a90251c,25-34,Tier 1,2024-07-12,Free,,2024-09-12,VIP
UIDJSebe8b66ceb9,45+,Tier 1,2024-09-29,VIP,,,
UIDJSebe8e4068f1,25-34,Tier 1,2024-04-26,Premium,,,
UIDJSebeb983e21d,25-34,Tier 2,2024-05-05,VIP,,2024-12-05,Free
UIDJSebedb386950,25-34,Tier 2,2024-07-02,VIP,2024-08-18,,
UIDJSebee9e73f52,45+,Tier 2,2024-02-26,VIP,,2024-03-26,Premium
UIDJSebf17218ca6,35-44,Tier 1,2024-11-11,Premium,,,
UIDJSebf489bbd20,35-44,Tier 2,2024-02-28,Free,,,
UIDJSebf4c00097a,25-34,Tier 3,2024-04-30,Premium,,,
UIDJSebf52211cfb,35-44,Tier 1,2024-01-16,Free,,,
UIDJSebf5334d0fd,25-34,Tier 1,2024-03-20,Premium,,,
UIDJSebf5905fbd9,35-44,Tier 1,2024-04-05,Premium,,,
UIDJSebf7ec75e1d,35-44,Tier 1,2024-08-10,VIP,,,
UIDJSebfa645c7d6,25-34,Tier 2,2024-02-14,Free,,,
UIDJSebfcef73ff6,25-34,Tier 1,2024-06-25,VIP,,,
UIDJSebfd22475e2,18-24,Tier 1,2024-09-30,Premium,,,
UIDJSebfd8c49fac,45+,Tier 1,2024-09-29,Premium,,,
UIDJSebfde270f26,18-24,Tier 1,2024-02-01,VIP,,,
UIDJSebfe1a7f02e,25-34,Tier 2,2024-04-01,VIP,,,
UIDJSec00c0514eb,18-24,Tier 2,2024-01-05,Premium,2024-04-26,,
UIDJSec00ca5759f,25-34,Tier 2,2024-02-19,VIP,,,
UIDJSec00dcbbc15,25-34,Tier 2,2024-03-12,VIP,2024-09-09,,
UIDJSec0179895c6,35-44,Tier 2,2024-03-07,VIP,,,
UIDJSec01ae168e0,25-34,Tier 2,2024-04-09,Free,,,
UIDJSec01d5150cd,18-24,Tier 2,2024-02-20,Free,2024-09-04,,
UIDJSec024020d76,45+,Tier 1,2024-07-01,Free,,,
UIDJSec049c7c7c5,25-34,Tier 3,2024-01-04,VIP,2024-06-07,,
UIDJSec06676ab37,25-34,Tier 1,2024-11-22,VIP,,,
UIDJSec07b32feba,35-44,Tier 2,2024-07-23,VIP,,,
UIDJSec08d553836,25-34,Tier 1,2024-08-30,Premium,,,
UIDJSec0a92c03af,25-34,Tier 1,2024-08-03,Premium,,,
UIDJSec12c98da1b,18-24,Tier 3,2024-05-06,Free,,2024-07-06,VIP
UIDJSec13fd6d820,35-44,Tier 1,2024-08-25,VIP,,,
UIDJSec14acd59f0,25-34,Tier 1,2024-08-16,VIP,2024-10-08,,
UIDJSec14d8e45ff,25-34,Tier 1,2024-05-20,VIP,,,
UIDJSec15331fc25,25-34,Tier 2,2024-07-30,Free,,,
UIDJSec161e32c1d,35-44,Tier 3,2024-09-03,Free,,,
UIDJSec18ba659d5,25-34,Tier 2,2024-09-26,VIP,,,
UIDJSec1e5597306,25-34,Tier 1,2024-07-17,Free,,,
UIDJSec20b320d09,25-34,Tier 2,2024-03-09,Free,,2024-05-09,VIP
UIDJSec21a942421,25-34,Tier 1,2024-07-20,Premium,,,
UIDJSec23781d104,35-44,Tier 1,2024-09-25,Premium,,,
UIDJSec245014235,18-24,Tier 1,2024-06-22,Free,,,
UIDJSec2675575b2,35-44,Tier 1,2024-10-02,VIP,,,
UIDJSec26b30b57b,45+,Tier 1,2024-11-20,VIP,,2024-12-20,Free
UIDJSec2990c9aaa,35-44,Tier 2,2024-05-16,Premium,,,
UIDJSec2a3f17fc0,25-34,Tier 3,2024-09-19,Free,,,
UIDJSec2a7448da1,35-44,Tier 1,2024-11-19,VIP,2024-12-18,,
UIDJSec2b5de6637,25-34,Tier 2,2024-08-04,Free,,,
UIDJSec2f6820ba7,25-34,Tier 1,2024-04-27,VIP,,,
UIDJSec2fda3d32f,18-24,Tier 1,2024-03-26,Premium,,,
UIDJSec315255f5c,35-44,Tier 2,2024-04-03,VIP,,,
UIDJSec3399b5ac0,25-34,Tier 1,2024-05-01,VIP,,,
UIDJSec37511abde,45+,Tier 1,2024-06-13,Premium,,,
UIDJSec37974705d,25-34,Tier 2,2024-07-22,Free,2024-11-18,,
UIDJSec382e12454,45+,Tier 1,2024-08-07,Premium,,,
UIDJSec386817ce1,25-34,Tier 2,2024-06-02,Premium,,,
UIDJSec397440d5d,35-44,Tier 2,2024-10-03,Free,,,
UIDJSec3ca5c752a,25-34,Tier 1,2024-02-17,Free,2024-05-04,,
UIDJSec3df85fd74,18-24,Tier 3,2024-05-16,Free,,,
UIDJSec3e137ac12,25-34,Tier 2,2024-09-22,Premium,,,
UIDJSec3f61e1669,25-34,Tier 3,2024-03-18,Free,,,
UIDJSec41281be55,45+,Tier 1,2024-06-22,Free,,2024-08-22,Premium
UIDJSec415a33ff9,35-44,Tier 1,2024-08-09,Free,,,
UIDJSec42d889c1b,35-44,Tier 2,2024-04-20,Free,,,
UIDJSec43c58c967,35-44,Tier 1,2024-01-08,VIP,,,
UIDJSec44102fa7f,35-44,Tier 1,2024-05-11,VIP,,2024-06-11,Premium
UIDJSec4462c69c9,35-44,Tier 2,2024-03-21,Free,2024-07-14,,
UIDJSec44d9a8f7f,18-24,Tier 2,2024-01-03,Free,,2024-02-03,VIP
UIDJSec4535dea4c,35-44,Tier 2,2024-02-25,Premium,,,
UIDJSec45765d058,25-34,Tier 3,2024-06-24,VIP,,2024-07-24,Premium
UIDJSec457971d98,45+,Tier 1,2024-09-03,VIP,,,
UIDJSec45bdad470,25-34,Tier 1,2024-08-28,VIP,,,
UIDJSec461e53633,25-34,Tier 1,2024-08-10,Free,,,
UIDJSec46365ec80,35-44,Tier 1,2024-10-09,VIP,,,
UIDJSec4bec76521,18-24,Tier 3,2024-08-27,Free,2024-10-19,,
UIDJSec4c4bf45e0,25-34,Tier 3,2024-09-18,Free,2024-11-23,,
UIDJSec4cf9b1365,25-34,Tier 1,2024-04-25,Premium,,,
UIDJSec4d72ab274,18-24,Tier 2,2024-11-10,VIP,2024-12-08,,
UIDJSec4d92c8437,25-34,Tier 1,2024-07-06,VIP,,,
UIDJSec4dce15209,18-24,Tier 1,2024-08-03,Premium,,,
UIDJSec4f33f6982,25-34,Tier 2,2024-03-31,Premium,,,
UIDJSec570214883,25-34,Tier 2,2024-10-07,VIP,2024-11-12,,
UIDJSec580421043,25-34,Tier 1,2024-08-22,Premium,,2024-12-22,Free
UIDJSec588322e26,18-24,Tier 2,2024-04-06,Free,2024-05-30,,
UIDJSec59a218681,25-34,Tier 1,2024-10-21,Free,,,
UIDJSec59ab610a8,45+,Tier 1,2024-03-09,Free,2024-05-02,,
UIDJSec59f0fd196,25-34,Tier 1,2024-09-28,VIP,,2024-11-28,Premium
UIDJSec5c17d98b6,18-24,Tier 2,2024-05-25,VIP,,,
UIDJSec5d9e1605c,18-24,Tier 1,2024-03-02,Free,2024-11-03,,
UIDJSec5f1c372fa,18-24,Tier 3,2024-08-23,VIP,2024-12-09,,
UIDJSec6001817fa,25-34,Tier 2,2024-07-02,Premium,,,
UIDJSec6147e1cea,35-44,Tier 2,2024-04-20,Premium,,,
UIDJSec614f99f09,25-34,Tier 2,2024-03-31,Free,2024-06-13,,
UIDJSec6966ff750,18-24,Tier 1,2024-08-02,Premium,2024-10-20,,
UIDJSec6e0704324,35-44,Tier 1,2024-06-25,Premium,,,
UIDJSec70c339e6c,18-24,Tier 2,2024-08-29,VIP,,,
UIDJSec70d6d57be,35-44,Tier 1,2024-01-28,Premium,,,
UIDJSec72546aada,25-34,Tier 1,2024-03-21,VIP,,,
UIDJSec7879aaef2,25-34,Tier 2,2024-08-25,Free,2024-11-21,,
UIDJSec7a69ee5fd,35-44,Tier 1,2024-10-21,Free,,,
UIDJSec7b627637d,25-34,Tier 3,2024-06-01,Free,2024-09-06,,
UIDJSec7c1d137fa,25-34,Tier 1,2024-02-28,Premium,,,
UIDJSec7fac048b4,35-44,Tier 3,2024-04-21,Free,,,
UIDJSec804ab1b1a,25-34,Tier 1,2024-01-04,Premium,,,
UIDJSec81d45c29d,18-24,Tier 1,2024-08-12,VIP,,,
UIDJSec8444184b4,25-34,Tier 3,2024-02-22,Free,,,
UIDJSec84689186e,35-44,Tier 2,2024-06-20,Free,2024-10-17,,
UIDJSec85f002991,25-34,Tier 1,2024-07-12,Premium,2024-08-18,,
UIDJSec86ea389e9,25-34,Tier 1,2024-10-12,VIP,,,
UIDJSec878446d77,25-34,Tier 1,2024-10-04,Premium,,,
UIDJSec8855e9706,45+,Tier 2,2024-11-30,VIP,,,
UIDJSec8bb010c97,25-34,Tier 1,2024-07-13,Free,,,
UIDJSec8cf689e5c,25-34,Tier 1,2024-03-09,VIP,,2024-05-09,Free
UIDJSec8d1b9a26b,18-24,Tier 1,2024-02-16,Premium,,,
UIDJSec92b57f84f,25-34,Tier 1,2024-05-15,Free,,,
UIDJSec92b8c8769,35-44,Tier 1,2024-08-24,VIP,,,
UIDJSec947dd9575,25-34,Tier 2,2024-05-01,VIP,2024-11-18,,
UIDJSec952222d30,25-34,Tier 1,2024-09-27,Free,2024-12-02,,
UIDJSec965d6e955,25-34,Tier 1,2024-06-13,Premium,,,
UIDJSec97df7561e,25-34,Tier 1,2024-03-30,Free,2024-08-23,,
UIDJSec990e72b02,18-24,Tier 1,2024-06-30,VIP,,,
UIDJSec9a34626cb,18-24,Tier 2,2024-01-27,VIP,2024-06-15,,
UIDJSec9bd86c3e7,35-44,Tier 2,2024-03-06,VIP,2024-09-04,,
UIDJSeca05af8533,25-34,Tier 1,2024-06-30,Premium,,,
UIDJSeca0a034ab6,18-24,Tier 1,2024-02-16,Premium,,,
UIDJSeca0b26012f,25-34,Tier 2,2024-04-15,Free,,,
UIDJSeca24f27daa,35-44,Tier 3,2024-01-24,VIP,,2024-05-24,Free
UIDJSeca4a4f8de8,25-34,Tier 1,2024-08-12,Premium,,,
UIDJSeca5545625d,25-34,Tier 1,2024-04-07,VIP,,,
UIDJSeca90ebf98e,18-24,Tier 2,2024-03-12,Premium,,,
UIDJSecab7ba06d5,45+,Tier 1,2024-01-18,Premium,,,
UIDJSecad36d17e9,25-34,Tier 3,2024-05-07,VIP,,2024-06-07,Free
UIDJSecae0ba788e,18-24,Tier 1,2024-08-05,VIP,,,
UIDJSecb1b582c57,25-34,Tier 1,2024-05-18,VIP,,,
UIDJSecb486351c5,25-34,Tier 1,2024-07-22,VIP,,,
UIDJSecb4a4114a5,18-24,Tier 2,2024-02-25,VIP,,,
UIDJSecb51cce1a6,25-34,Tier 1,2024-04-05,Premium,,,
UIDJSecb546b8aec,35-44,Tier 1,2024-07-01,Premium,,,
UIDJSecb59e4cc03,25-34,Tier 1,2024-02-12,Premium,,,
UIDJSecb5b85eb73,25-34,Tier 1,2024-05-19,Free,,,
UIDJSecb80cb6eb0,25-34,Tier 1,2024-08-23,VIP,,,
UIDJSecb9718f836,35-44,Tier 1,2024-03-19,Premium,,,
UIDJSecbaaf50d1d,18-24,Tier 1,2024-10-08,Premium,,,
UIDJSecbe3ec7530,45+,Tier 1,2024-01-24,Premium,,,
UIDJSecbf2e3cd14,45+,Tier 1,2024-07-17,VIP,,,
UIDJSecbf6a91973,35-44,Tier 3,2024-09-13,Premium,,,
UIDJSecc11c536b9,35-44,Tier 2,2024-03-13,Free,,,
UIDJSecc17ccf98c,25-34,Tier 1,2024-06-04,Premium,,,
UIDJSecc1f31478f,35-44,Tier 1,2024-06-29,Free,,,
UIDJSecc2ad35607,25-34,Tier 1,2024-07-27,Premium,,,
UIDJSecc2be3916f,35-44,Tier 2,2024-05-30,VIP,,,
UIDJSecc2c04d460,25-34,Tier 2,2024-04-05,VIP,,,
UIDJSecc2fb8e77f,45+,Tier 2,2024-10-20,Free,2024-11-13,,
UIDJSecc3ebdb02c,25-34,Tier 1,2024-06-09,Premium,,,
UIDJSecc568933d4,25-34,Tier 1,2024-09-29,Free,,,
UIDJSecc5f80e181,35-44,Tier 1,2024-05-07,Premium,,2024-07-07,Free
UIDJSecc77cef8c4,25-34,Tier 1,2024-11-03,VIP,,,
UIDJSecc82784cd9,35-44,Tier 1,2024-08-29,Free,,,
UIDJSeccac764dfa,25-34,Tier 1,2024-05-28,VIP,,,
UIDJSeccae89b6fb,45+,Tier 2,2024-02-10,VIP,,2024-12-10,Free
UIDJSeccb6f8ab7d,35-44,Tier 3,2024-11-23,VIP,2024-12-18,,
UIDJSecd0480e5f4,25-34,Tier 1,2024-02-27,VIP,,2024-11-27,Free
UIDJSecd1a306276,18-24,Tier 3,2024-06-10,Free,,,
UIDJSecd34729b44,18-24,Tier 3,2024-02-04,Free,,,
UIDJSecd35eca778,35-44,Tier 2,2024-11-05,Premium,,,
UIDJSecd3e243cf8,18-24,Tier 2,2024-07-16,VIP,,,
UIDJSecd4f409917,25-34,Tier 2,2024-09-14,VIP,,,
UIDJSecd7642c3b6,45+,Tier 1,2024-07-13,VIP,,2024-08-13,Premium
UIDJSecd80f76967,25-34,Tier 1,2024-10-22,Premium,,,
UIDJSecd98b301aa,25-34,Tier 1,2024-08-24,Premium,,,
UIDJSecddc16e9da,25-34,Tier 1,2024-11-23,Premium,,,
UIDJSecdee9bacea,25-34,Tier 1,2024-11-29,VIP,,,
UIDJSece06c5e45e,35-44,Tier 3,2024-08-15,Free,2024-11-20,,
UIDJSece3aea6148,25-34,Tier 1,2024-08-23,Premium,,,
UIDJSece4cd7b72e,25-34,Tier 2,2024-10-26,Free,,,
UIDJSece509e807d,25-34,Tier 3,2024-09-10,Free,,2024-10-10,Premium
UIDJSece7de37d63,25-34,Tier 1,2024-01-01,Premium,,,
UIDJSece953632e8,35-44,Tier 1,2024-01-16,Free,,2024-03-16,Premium
UIDJSecea8d9564d,35-44,Tier 2,2024-04-13,VIP,,,
UIDJSecede784995,25-34,Tier 1,2024-09-01,VIP,,,
UIDJSecee78af840,45+,Tier 1,2024-11-04,Premium,,,
UIDJSecf01cb8975,25-34,Tier 1,2024-05-14,VIP,,2024-11-14,Premium
UIDJSecf17ad10e0,25-34,Tier 3,2024-06-30,Free,2024-10-22,,
UIDJSecf1db6149f,25-34,Tier 2,2024-05-24,VIP,,2024-06-24,Premium
UIDJSecf78c5dcf1,25-34,Tier 1,2024-11-09,VIP,,2024-12-09,Premium
UIDJSecf87e95b06,35-44,Tier 1,2024-10-01,Free,2024-11-23,,
UIDJSecfaf0cf7f1,35-44,Tier 2,2024-08-09,VIP,,,
UIDJSecfd302805e,25-34,Tier 2,2024-05-10,VIP,2024-06-27,,
UIDJSecff3401c4a,25-34,Tier 1,2024-11-08,VIP,,,
UIDJSecffaa485cf,25-34,Tier 3,2024-08-11,VIP,,,
UIDJSed00be4bc1d,18-24,Tier 1,2024-07-11,Premium,,,
UIDJSed0538a7761,35-44,Tier 2,2024-11-13,VIP,,,
UIDJSed05f04cb64,35-44,Tier 2,2024-01-16,Free,,2024-03-16,VIP
UIDJSed06b13dd02,25-34,Tier 1,2024-09-14,VIP,2024-10-16,,
UIDJSed06e4d4f4b,35-44,Tier 1,2024-01-23,Free,2024-08-21,,
UIDJSed0945d53ec,45+,Tier 1,2024-07-19,Premium,,,
UIDJSed0a8436e88,45+,Tier 2,2024-02-24,Premium,,,
UIDJSed0cc141b05,25-34,Tier 2,2024-03-20,Free,,,
UIDJSed0d59032c7,18-24,Tier 1,2024-03-11,VIP,2024-10-30,,
UIDJSed0d75046f6,25-34,Tier 3,2024-08-27,Free,2024-10-02,,
UIDJSed0d8acd8aa,25-34,Tier 1,2024-02-04,VIP,,,
UIDJSed0f154fefa,25-34,Tier 2,2024-08-07,Free,,,
UIDJSed0fffc1238,18-24,Tier 3,2024-05-25,VIP,,,
UIDJSed12300bf74,18-24,Tier 2,2024-05-25,Premium,,,
UIDJSed126fd3efb,18-24,Tier 3,2024-05-17,Free,,2024-06-17,Premium
UIDJSed143395498,18-24,Tier 2,2024-06-28,VIP,,2024-07-28,Free
UIDJSed14dde5d02,18-24,Tier 1,2024-09-17,Free,,,
UIDJSed17597b92b,35-44,Tier 2,2024-10-21,Free,,,
UIDJSed183f493e5,18-24,Tier 1,2024-01-17,Premium,,,
UIDJSed18ea21e84,35-44,Tier 1,2024-07-22,VIP,2024-12-18,,
UIDJSed19029ebf9,45+,Tier 2,2024-06-27,VIP,,2024-07-27,Premium
UIDJSed1d2f47549,35-44,Tier 2,2024-07-06,VIP,2024-09-02,,
UIDJSed1e5d8d607,35-44,Tier 1,2024-09-11,Premium,,,
UIDJSed20e2651d0,25-34,Tier 3,2024-04-24,VIP,2024-06-16,,
UIDJSed23f961e5d,35-44,Tier 1,2024-03-02,Free,,,
UIDJSed23fd19701,25-34,Tier 1,2024-01-23,Free,2024-10-14,,
UIDJSed244fc6fe9,25-34,Tier 1,2024-04-06,Premium,,,
UIDJSed2468c9728,45+,Tier 1,2024-06-21,VIP,,,
UIDJSed25589ae8c,35-44,Tier 1,2024-05-28,VIP,,,
UIDJSed25b76b061,25-34,Tier 2,2024-11-12,Free,,,
UIDJSed26bf05e00,35-44,Tier 1,2024-10-07,VIP,,,
UIDJSed2c8c9cf22,45+,Tier 1,2024-01-04,Premium,,2024-10-04,Free
UIDJSed2efd333a3,25-34,Tier 1,2024-03-03,Premium,,,
UIDJSed2f116c439,18-24,Tier 1,2024-03-26,VIP,2024-05-15,,
UIDJSed344102813,25-34,Tier 2,2024-09-01,VIP,,2024-11-01,Free
UIDJSed35a7b1346,35-44,Tier 3,2024-02-09,VIP,2024-04-01,,
UIDJSed368cd1faa,45+,Tier 2,2024-05-02,Premium,,,
UIDJSed37704a11e,25-34,Tier 1,2024-11-03,Free,,,
UIDJSed38ce63301,25-34,Tier 2,2024-07-17,VIP,2024-09-06,,
UIDJSed3a2eb2835,25-34,Tier 2,2024-07-31,VIP,,2024-10-31,Free
UIDJSed3b829f458,35-44,Tier 2,2024-09-12,Premium,,,
UIDJSed3c0b2b586,45+,Tier 1,2024-01-22,Premium,,,
UIDJSed3e870ce4b,25-34,Tier 1,2024-02-19,Premium,,,
UIDJSed3e8b4a607,25-34,Tier 1,2024-07-26,VIP,,,
UIDJSed41e631f51,25-34,Tier 3,2024-05-11,Premium,,2024-12-11,Free
UIDJSed4358cd5b2,25-34,Tier 2,2024-08-18,VIP,,,
UIDJSed45477ceb4,25-34,Tier 3,2024-02-07,Free,2024-04-11,,
UIDJSed45721efb6,35-44,Tier 1,2024-08-03,Free,,,
UIDJSed45ce966ae,35-44,Tier 1,2024-02-20,VIP,,2024-12-20,Premium
UIDJSed45e11ee38,25-34,Tier 1,2024-04-17,VIP,,2024-05-17,Premium
UIDJSed46733de59,35-44,Tier 1,2024-07-15,Premium,2024-08-16,,
UIDJSed49a872841,25-34,Tier 1,2024-07-15,VIP,,,
UIDJSed4ab661989,25-34,Tier 2,2024-11-20,Premium,,,
UIDJSed4b3c171c5,25-34,Tier 1,2024-07-28,VIP,2024-09-21,,
UIDJSed4d3bd72af,18-24,Tier 3,2024-04-22,Premium,,,
UIDJSed4d3ec11a1,25-34,Tier 1,2024-07-09,VIP,,,
UIDJSed4d98ad82d,25-34,Tier 1,2024-02-26,VIP,2024-07-31,,
UIDJSed4ec2f50cb,25-34,Tier 1,2024-06-24,Free,,,
UIDJSed4ece45ab9,25-34,Tier 1,2024-05-18,VIP,,2024-07-18,Premium
UIDJSed4eeb02b3b,35-44,Tier 2,2024-07-23,Free,,,
UIDJSed51fc3a4b1,25-34,Tier 3,2024-11-29,Free,2024-12-27,,
UIDJSed52c1b7430,25-34,Tier 1,2024-07-31,Premium,,,
UIDJSed542e53f2e,45+,Tier 3,2024-02-01,Free,,,
UIDJSed558ea2592,25-34,Tier 3,2024-11-09,Free,,2024-12-09,Premium
UIDJSed5a5d8f237,18-24,Tier 2,2024-05-13,Premium,,,
UIDJSed5a8ee4c6c,25-34,Tier 1,2024-03-14,Premium,,,
UIDJSed5a991d2a7,25-34,Tier 2,2024-11-02,Premium,,,
UIDJSed5bfd9f839,35-44,Tier 3,2024-05-24,VIP,2024-07-19,,
UIDJSed5c52ee5b2,35-44,Tier 1,2024-08-22,VIP,,2024-10-22,Free
UIDJSed5e515ed46,25-34,Tier 1,2024-09-06,VIP,2024-11-03,,
UIDJSed5f5ddf05b,25-34,Tier 1,2024-02-16,Premium,,,
UIDJSed60c1d7cf6,18-24,Tier 1,2024-01-27,VIP,2024-09-03,,
UIDJSed61903b1cd,35-44,Tier 1,2024-01-06,VIP,,2024-02-06,Premium
UIDJSed62e227486,35-44,Tier 1,2024-11-01,Premium,,,
UIDJSed632d7bf83,45+,Tier 1,2024-10-10,Premium,,,
UIDJSed6347ee59d,18-24,Tier 1,2024-06-16,Premium,,,
UIDJSed661599950,18-24,Tier 1,2024-10-08,VIP,,,
UIDJSed6975ba65f,35-44,Tier 1,2024-06-06,Premium,,,
UIDJSed6af50e7cb,25-34,Tier 2,2024-09-07,VIP,,,
UIDJSed6bcffeaf6,25-34,Tier 2,2024-02-11,Premium,,,
UIDJSed6d0cc79af,45+,Tier 1,2024-10-20,VIP,,,
UIDJSed708867432,35-44,Tier 2,2024-09-06,Free,,,
UIDJSed7184bda47,25-34,Tier 1,2024-08-24,VIP,,2024-11-24,Free
UIDJSed73227a498,25-34,Tier 1,2024-05-12,VIP,,,
UIDJSed74ab426cd,25-34,Tier 3,2024-01-28,Free,,,
UIDJSed761976f14,35-44,Tier 1,2024-06-21,VIP,,,
UIDJSed77e222fdb,25-34,Tier 3,2024-08-29,VIP,,,
UIDJSed78f863366,25-34,Tier 1,2024-01-16,Premium,,,
UIDJSed79a5676f2,25-34,Tier 1,2024-07-07,Premium,,,
UIDJSed7a781fb93,35-44,Tier 2,2024-01-14,Premium,,,
UIDJSed7a942aeda,35-44,Tier 1,2024-01-11,Premium,,,
UIDJSed7bd077b43,35-44,Tier 1,2024-01-23,VIP,,2024-10-23,Free
UIDJSed7e1b21fe7,25-34,Tier 2,2024-04-09,Free,,,
UIDJSed7e2f2c0a7,25-34,Tier 1,2024-08-17,Premium,,,
UIDJSed7fd2aea53,45+,Tier 1,2024-08-05,VIP,,,
UIDJSed82415e9e2,25-34,Tier 2,2024-11-15,VIP,,,
UIDJSed82933cfe4,25-34,Tier 3,2024-02-18,Free,2024-04-15,,
UIDJSed840b52fe5,18-24,Tier 1,2024-10-15,Free,,,
UIDJSed851d029b1,25-34,Tier 1,2024-01-07,Premium,,,
UIDJSed86a58cd92,35-44,Tier 2,2024-09-26,Free,,,
